TransactionID,AccountID,TransactionAmount,TransactionDuration,LoginAttempts,AccountBalance,AnomalyScore,RiskLevel,TransactionType,IsAnomaly
TX002216,AC00290,1413.24,199,1,7272.01,-0.617960244052996,Low,Debit,True
TX002217,AC00042,114.15,52,1,1612.4,-0.41249115934893377,High,Debit,False
TX002218,AC00203,275.98,67,1,6151.05,-0.3958068290164406,High,Credit,False
TX002219,AC00248,590.68,23,1,852.2,-0.48766606328406187,Low,Debit,False
TX002220,AC00140,152.42,176,1,9141.79,-0.431031996243986,Low,Debit,False
TX002221,AC00095,395.77,118,1,6425.99,-0.4138692366224536,High,Credit,False
TX002222,AC00225,615.16,140,1,214.61,-0.46578236498151127,Low,Debit,False
TX002223,AC00445,207.82,30,1,229.02,-0.4555095937245556,Low,Credit,False
TX002224,AC00385,220.52,152,1,1793.09,-0.40535198316260734,High,Debit,False
TX002225,AC00143,281.47,142,1,4437.48,-0.3965565723041428,High,Debit,False
TX002226,AC00448,57.91,97,1,3641.06,-0.40643540815388446,High,Credit,False
TX002227,AC00273,30.48,78,1,11481.85,-0.4690406302922563,Low,Credit,False
TX002228,AC00291,1152.58,180,1,7567.17,-0.543517173863898,Low,Debit,False
TX002229,AC00337,453.09,97,1,6708.65,-0.41620903998016884,Low,Debit,False
TX002230,AC00332,424.47,116,1,5491.55,-0.40768327997749265,High,Debit,False
TX002231,AC00040,228.4,116,1,9598.43,-0.43130169527269807,Low,Debit,False
TX002232,AC00089,67.17,48,1,14410.44,-0.5218871800430677,Low,Debit,False
TX002233,AC00231,284.89,115,1,9738.6,-0.43159313715758724,Low,Debit,False
TX002234,AC00277,118.69,296,1,749.34,-0.5302835052966828,Low,Debit,False
TX002235,AC00465,221.33,276,1,1185.43,-0.49452644023806064,Low,Debit,False
TX002236,AC00205,252.31,172,1,1584.6,-0.4113923018613881,High,Credit,False
TX002237,AC00036,58.85,115,1,1789.8,-0.40814809622451087,High,Credit,False
TX002238,AC00227,194.68,165,1,14494.18,-0.5108498038202747,Low,Debit,False
TX002239,AC00251,433.53,231,1,6368.32,-0.47355161291948156,Low,Debit,False
TX002240,AC00298,178.26,59,1,1137.13,-0.4120767815997784,High,Debit,False
TX002241,AC00315,207.65,98,1,5143.8,-0.3974483730300049,High,Debit,False
TX002242,AC00292,237.0,115,1,14021.4,-0.488093729889297,Low,Debit,False
TX002243,AC00252,1169.59,114,1,5946.45,-0.5176451237991386,Low,Debit,False
TX002244,AC00400,347.63,272,1,1400.04,-0.49455542166865607,Low,Credit,False
TX002245,AC00384,517.68,24,1,11305.81,-0.5289159811925686,Low,Debit,False
TX002246,AC00329,36.25,76,1,193.06,-0.44458509363794546,Low,Debit,False
TX002247,AC00033,46.53,34,1,4468.12,-0.4303528634507046,Low,Debit,False
TX002248,AC00003,207.47,12,1,1688.9,-0.47366184940447564,Low,Debit,False
TX002249,AC00429,199.7,285,1,7574.45,-0.5017105313514907,Low,Debit,False
TX002250,AC00488,307.89,90,1,2637.55,-0.4029815952221205,High,Credit,False
TX002251,AC00325,403.63,167,3,3304.02,-0.5942381414384824,Low,Debit,False
TX002252,AC00359,20.06,144,1,445.21,-0.4336533950987904,Low,Debit,False
TX002253,AC00478,236.57,112,1,3488.77,-0.4055689859947882,High,Debit,False
TX002254,AC00236,0.32,136,1,7158.58,-0.4309453386294268,Low,Debit,False
TX002255,AC00085,14.28,81,1,1597.51,-0.4194263555562844,Low,Debit,False
TX002256,AC00349,232.35,153,1,4186.25,-0.41007121403065205,High,Credit,False
TX002257,AC00314,317.53,104,1,6237.68,-0.39565119486706296,High,Debit,False
TX002258,AC00056,74.67,283,1,3449.35,-0.4967851950505107,Low,Debit,False
TX002259,AC00399,65.01,67,1,10235.19,-0.45042844360890333,Low,Credit,False
TX002260,AC00324,0.45,172,1,8670.23,-0.45745062104635964,Low,Debit,False
TX002261,AC00095,364.13,61,1,8198.0,-0.43071903838185793,Low,Debit,False
TX002262,AC00086,340.13,32,3,1149.74,-0.6214873880673961,Low,Debit,True
TX002263,AC00279,15.81,11,4,8384.85,-0.6730600785415101,Low,Debit,True
TX002264,AC00431,222.66,88,1,14466.38,-0.5125275991082853,Low,Debit,False
TX002265,AC00369,638.24,64,1,5695.78,-0.45199232219819196,Low,Debit,False
TX002266,AC00089,241.21,108,1,1220.86,-0.4021269409987832,High,Debit,False
TX002267,AC00035,171.16,42,1,6126.5,-0.40761852750951133,High,Debit,False
TX002268,AC00416,1360.67,118,1,2861.65,-0.5733165609560803,Low,Debit,False
TX002269,AC00056,37.65,109,1,411.78,-0.42932538052930336,Low,Credit,False
TX002270,AC00197,25.77,18,1,4331.54,-0.46878571501726213,Low,Debit,False
TX002271,AC00396,789.8,94,1,13948.09,-0.561091753911892,Low,Debit,False
TX002272,AC00295,308.85,33,2,333.19,-0.5746103913218205,Low,Credit,False
TX002273,AC00268,1454.52,20,1,1189.03,-0.6330603404973058,Low,Debit,True
TX002274,AC00357,806.97,11,1,102.2,-0.5608355207000307,Low,Debit,False
TX002275,AC00490,364.81,53,1,1145.23,-0.4240904380723805,Low,Debit,False
TX002276,AC00367,490.82,114,1,8704.27,-0.4385512101274606,Low,Debit,False
TX002277,AC00093,1021.38,125,1,6223.26,-0.49411440379889265,Low,Debit,False
TX002278,AC00177,311.28,198,1,135.96,-0.47204317699678705,Low,Debit,False
TX002279,AC00118,85.03,48,1,4597.57,-0.41225783377073527,High,Debit,False
TX002280,AC00183,307.75,63,1,1061.58,-0.41104047820903483,High,Debit,False
TX002281,AC00137,333.67,68,1,9238.08,-0.433421391394396,Low,Debit,False
TX002282,AC00225,589.89,213,3,9404.63,-0.6551020976735367,Low,Debit,True
TX002283,AC00191,372.08,63,1,13330.74,-0.4985712183633584,Low,Debit,False
TX002284,AC00373,502.9,141,1,341.24,-0.4386728223734754,Low,Credit,False
TX002285,AC00167,103.81,34,1,7044.63,-0.42631086410620755,Low,Debit,False
TX002286,AC00149,69.43,162,1,9281.85,-0.4261625790228875,Low,Debit,False
TX002287,AC00453,110.4,62,1,8639.36,-0.4265800342967738,Low,Credit,False
TX002288,AC00253,275.65,14,1,4957.57,-0.4465910705308927,Low,Credit,False
TX002289,AC00149,336.01,121,4,9938.2,-0.6362650312450082,Low,Debit,True
TX002290,AC00359,251.8,102,1,11796.66,-0.45995091939988414,Low,Debit,False
TX002291,AC00050,334.07,200,1,7306.79,-0.43891680020887697,Low,Debit,False
TX002292,AC00054,52.44,87,1,3157.75,-0.4099340494995571,High,Debit,False
TX002293,AC00388,1030.85,39,1,1941.8,-0.5275832979620081,Low,Debit,False
TX002294,AC00322,141.37,77,1,1019.77,-0.4025841010213126,High,Debit,False
TX002295,AC00140,211.7,205,1,12272.78,-0.5163031797908975,Low,Credit,False
TX002296,AC00138,61.4,20,2,7892.87,-0.5718639041468283,Low,Debit,False
TX002297,AC00408,308.23,23,1,4150.63,-0.4373097821964582,Low,Debit,False
TX002298,AC00219,111.41,181,1,1204.11,-0.42471524444354186,Low,Debit,False
TX002299,AC00339,675.49,159,1,1893.0,-0.4538625682207947,Low,Debit,False
TX002300,AC00446,29.72,38,1,1059.62,-0.4382908797317752,Low,Debit,False
TX002301,AC00038,301.73,163,1,990.74,-0.41160391120223927,High,Debit,False
TX002302,AC00387,294.61,74,1,7375.59,-0.40174534066340045,High,Debit,False
TX002303,AC00126,106.43,164,1,9403.12,-0.43117086474943483,Low,Credit,False
TX002304,AC00155,381.52,79,1,5798.92,-0.40461512518439274,High,Debit,False
TX002305,AC00494,1142.76,71,1,1498.93,-0.5301255199316552,Low,Credit,False
TX002306,AC00202,5.66,33,1,5434.64,-0.44832697416226763,Low,Debit,False
TX002307,AC00489,209.09,203,1,9100.81,-0.452323561790932,Low,Debit,False
TX002308,AC00378,521.81,34,1,4750.96,-0.4447687554058624,Low,Debit,False
TX002309,AC00255,588.36,134,1,8434.99,-0.4487911234258834,Low,Debit,False
TX002310,AC00331,146.67,273,1,1569.75,-0.4824938096048015,Low,Debit,False
TX002311,AC00243,176.52,94,5,7132.08,-0.6670664380225704,Low,Credit,True
TX002312,AC00066,57.34,81,1,1100.64,-0.40371534470271,High,Debit,False
TX002313,AC00166,294.77,101,1,2272.17,-0.4065521642366194,High,Debit,False
TX002314,AC00288,881.32,59,1,2287.93,-0.49753587129008137,Low,Debit,False
TX002315,AC00005,162.59,19,1,7104.83,-0.44558415555834713,Low,Debit,False
TX002316,AC00191,56.15,77,1,13265.92,-0.4875310285399161,Low,Debit,False
TX002317,AC00443,524.55,175,1,8292.75,-0.4612337394973567,Low,Debit,False
TX002318,AC00096,535.4,110,1,651.84,-0.4375853777128805,Low,Debit,False
TX002319,AC00225,56.84,185,1,7977.78,-0.42999202662196445,Low,Debit,False
TX002320,AC00042,135.94,258,1,4710.21,-0.4665015171987188,Low,Debit,False
TX002321,AC00460,47.1,178,1,6308.07,-0.421790109545707,Low,Credit,False
TX002322,AC00378,124.05,220,1,7009.54,-0.43859178020722167,Low,Credit,False
TX002323,AC00322,802.89,175,1,1973.63,-0.48609602081286857,Low,Debit,False
TX002324,AC00328,193.16,109,1,2304.56,-0.4129064502500652,High,Debit,False
TX002325,AC00337,541.52,161,1,6087.24,-0.44562546686280624,Low,Credit,False
TX002326,AC00003,20.17,86,1,3869.37,-0.42664014956999524,Low,Debit,False
TX002327,AC00146,35.98,133,1,11147.34,-0.46197719728941045,Low,Credit,False
TX002328,AC00004,273.24,173,1,2202.21,-0.42396007857987306,Low,Debit,False
TX002329,AC00386,663.45,147,1,5897.29,-0.4504646440108824,Low,Debit,False
TX002330,AC00187,343.86,70,1,3278.65,-0.41300360561903426,High,Debit,False
TX002331,AC00415,69.38,280,2,12072.11,-0.6450410319213266,Low,Debit,True
TX002332,AC00315,75.43,266,1,1441.86,-0.47405005574318515,Low,Debit,False
TX002333,AC00297,414.64,74,1,7253.22,-0.41959671275142063,Low,Debit,False
TX002334,AC00304,86.79,166,1,8795.37,-0.42362511136752495,Low,Debit,False
TX002335,AC00016,1105.88,36,1,2636.32,-0.5426531838176488,Low,Debit,False
TX002336,AC00048,14.1,73,1,6949.21,-0.41500381293981636,Low,Debit,False
TX002337,AC00485,63.33,124,1,792.33,-0.40709405899536283,High,Credit,False
TX002338,AC00064,606.27,42,1,9668.78,-0.5029742781696416,Low,Debit,False
TX002339,AC00081,4.47,132,1,1381.75,-0.4367141979914748,Low,Debit,False
TX002340,AC00228,289.01,96,1,4226.26,-0.4061461184392007,High,Debit,False
TX002341,AC00204,338.69,169,1,1137.89,-0.41675289597479714,Low,Debit,False
TX002342,AC00144,97.73,156,1,7885.21,-0.40696759367238344,High,Debit,False
TX002343,AC00420,1021.16,104,1,9427.06,-0.5401644386104403,Low,Debit,False
TX002344,AC00448,27.61,26,1,3679.64,-0.4591263385907635,Low,Credit,False
TX002345,AC00363,284.17,189,1,3479.56,-0.43695470960714494,Low,Debit,False
TX002346,AC00396,76.21,69,1,664.93,-0.40510523252771935,High,Debit,False
TX002347,AC00456,334.79,292,1,624.09,-0.5296955193056544,Low,Credit,False
TX002348,AC00363,584.51,76,1,3254.56,-0.4380180580027464,Low,Debit,False
TX002349,AC00326,432.18,162,1,678.83,-0.4373145518098461,Low,Debit,False
TX002350,AC00500,134.55,165,1,14852.42,-0.5220884758105862,Low,Debit,False
TX002351,AC00076,61.66,86,1,5705.4,-0.3975950078603977,High,Debit,False
TX002352,AC00063,12.35,22,1,1846.85,-0.4713876167515973,Low,Debit,False
TX002353,AC00376,213.25,63,1,677.79,-0.4102396869665209,High,Debit,False
TX002354,AC00392,34.93,72,1,2810.37,-0.4166796887477173,Low,Debit,False
TX002355,AC00282,959.48,36,1,10631.43,-0.5647734228259516,Low,Debit,False
TX002356,AC00238,335.68,142,1,1188.95,-0.3972999772307195,High,Debit,False
TX002357,AC00130,423.96,75,1,8374.38,-0.433601226502488,Low,Debit,False
TX002358,AC00194,361.38,71,3,4972.92,-0.5922814153978768,Low,Credit,False
TX002359,AC00132,220.82,31,1,4298.13,-0.42626667679856456,Low,Debit,False
TX002360,AC00071,717.36,138,1,514.88,-0.45940108979220834,Low,Credit,False
TX002361,AC00457,406.12,106,1,10501.53,-0.4493704484836323,Low,Debit,False
TX002362,AC00153,427.83,29,1,3293.06,-0.4473441413434141,Low,Debit,False
TX002363,AC00003,416.62,67,1,9700.9,-0.4564320743517883,Low,Credit,False
TX002364,AC00327,21.9,30,1,1052.27,-0.4523857798261665,Low,Debit,False
TX002365,AC00362,717.74,168,1,8375.16,-0.4893727272017975,Low,Credit,False
TX002366,AC00195,393.68,141,1,10135.88,-0.44459126089265644,Low,Debit,False
TX002367,AC00010,281.91,269,1,225.53,-0.5064349422086257,Low,Debit,False
TX002368,AC00032,239.85,50,1,1477.63,-0.4114959622973298,High,Debit,False
TX002369,AC00202,237.84,16,1,8932.39,-0.46467285556144267,Low,Debit,False
TX002370,AC00262,459.29,109,1,1006.12,-0.4204611446090243,Low,Credit,False
TX002371,AC00158,196.49,65,1,7516.56,-0.4099325077920241,High,Debit,False
TX002372,AC00465,21.23,103,4,319.18,-0.6491475839872092,Low,Debit,True
TX002373,AC00260,95.23,60,3,966.88,-0.6044046976159683,Low,Debit,True
TX002374,AC00130,344.87,25,1,7447.44,-0.447721255716423,Low,Debit,False
TX002375,AC00500,129.62,124,1,620.28,-0.4096510658782685,High,Credit,False
TX002376,AC00384,16.53,220,1,707.95,-0.47271568725683893,Low,Debit,False
TX002377,AC00027,277.02,227,1,8586.38,-0.4533461862469404,Low,Credit,False
TX002378,AC00176,13.02,42,1,6076.45,-0.43527617706026095,Low,Debit,False
TX002379,AC00150,199.02,185,1,793.63,-0.4340719076334079,Low,Debit,False
TX002380,AC00443,684.5,76,1,6258.63,-0.4494326928299277,Low,Debit,False
TX002381,AC00098,1173.74,61,1,10456.24,-0.5901673605301737,Low,Credit,False
TX002382,AC00452,45.92,23,1,544.56,-0.462029465216422,Low,Debit,False
TX002383,AC00119,761.73,27,1,151.28,-0.5270103976832025,Low,Debit,False
TX002384,AC00342,331.38,122,1,844.55,-0.4056420339856904,High,Debit,False
TX002385,AC00190,602.8,173,1,7417.69,-0.4724304126500969,Low,Debit,False
TX002386,AC00075,64.12,222,1,1029.09,-0.45403686437327706,Low,Credit,False
TX002387,AC00450,57.38,86,1,899.52,-0.4091369605587223,High,Debit,False
TX002388,AC00300,94.64,144,1,586.76,-0.4125914537703464,High,Credit,False
TX002389,AC00183,155.56,64,1,129.79,-0.4426702496814024,Low,Credit,False
TX002390,AC00079,301.39,104,1,10548.58,-0.43737038932681327,Low,Credit,False
TX002391,AC00004,136.31,65,1,4384.95,-0.4075260171192906,High,Debit,False
TX002392,AC00063,4.39,63,1,1429.61,-0.43871679049399137,Low,Debit,False
TX002393,AC00345,429.25,107,1,5019.68,-0.40985305157330115,High,Debit,False
TX002394,AC00177,138.54,93,1,8274.77,-0.41032442486255727,High,Credit,False
TX002395,AC00165,33.03,28,1,935.88,-0.4604563509523475,Low,Debit,False
TX002396,AC00097,76.39,80,1,11584.32,-0.458105565540998,Low,Debit,False
TX002397,AC00241,25.32,25,1,1642.34,-0.45741619441284104,Low,Debit,False
TX002398,AC00308,330.91,28,1,6481.35,-0.43583729030733886,Low,Debit,False
TX002399,AC00308,153.55,16,1,5619.91,-0.44985362164829606,Low,Debit,False
TX002400,AC00088,217.61,120,1,1661.1,-0.4038731123865534,High,Debit,False
TX002401,AC00370,131.69,59,1,2958.43,-0.414987212454897,Low,Credit,False
TX002402,AC00073,953.17,84,1,3506.11,-0.49255214214760956,Low,Debit,False
TX002403,AC00452,68.49,49,1,6683.31,-0.4129420387513736,High,Debit,False
TX002404,AC00111,1493.0,151,1,1619.16,-0.6043247572425523,Low,Debit,True
TX002405,AC00150,470.62,127,1,12470.62,-0.48836236946217,Low,Debit,False
TX002406,AC00103,385.35,269,1,5184.13,-0.4843757030434725,Low,Debit,False
TX002407,AC00176,74.72,132,1,165.75,-0.43076206607885104,Low,Debit,False
TX002408,AC00194,352.03,219,1,4846.68,-0.4456916873397752,Low,Credit,False
TX002409,AC00225,275.87,112,1,1697.58,-0.4018209780444246,High,Debit,False
TX002410,AC00267,90.94,56,1,3896.08,-0.4207508256805427,Low,Credit,False
TX002411,AC00129,206.25,56,1,3651.07,-0.41003306297517583,High,Debit,False
TX002412,AC00362,116.76,212,1,4480.43,-0.44431359533395676,Low,Debit,False
TX002413,AC00155,91.5,77,1,667.66,-0.4115012769979728,High,Debit,False
TX002414,AC00019,489.31,36,1,5595.22,-0.43361728005858124,Low,Debit,False
TX002415,AC00028,1664.33,65,1,1588.31,-0.6171791640812948,Low,Debit,True
TX002416,AC00459,414.49,108,1,12709.58,-0.4839950233542383,Low,Credit,False
TX002417,AC00069,315.13,143,1,6570.94,-0.39780896374415825,High,Debit,False
TX002418,AC00046,28.38,260,1,8892.62,-0.4808004343888566,Low,Debit,False
TX002419,AC00067,456.05,20,1,11729.51,-0.5259927300991575,Low,Debit,False
TX002420,AC00257,277.22,41,1,12104.51,-0.4844828938598751,Low,Debit,False
TX002421,AC00215,54.84,124,1,3495.51,-0.40451388701415675,High,Debit,False
TX002422,AC00152,29.92,63,1,7855.01,-0.424362404068548,Low,Credit,False
TX002423,AC00306,133.06,143,1,8843.44,-0.4111712255643709,High,Debit,False
TX002424,AC00340,332.06,221,4,11826.52,-0.6825547252584394,Low,Debit,True
TX002425,AC00116,14.34,24,1,7932.51,-0.45309120704334377,Low,Credit,False
TX002426,AC00306,468.32,152,1,4710.04,-0.4215984054790087,Low,Debit,False
TX002427,AC00032,582.17,135,1,7310.83,-0.4350826296891185,Low,Debit,False
TX002428,AC00374,245.62,127,1,1879.82,-0.40142577882324104,High,Debit,False
TX002429,AC00303,981.9,112,1,9018.33,-0.5126808388211577,Low,Credit,False
TX002430,AC00464,83.6,192,1,13899.24,-0.5318900330625668,Low,Debit,False
TX002431,AC00245,331.22,161,1,12613.25,-0.4742933720141672,Low,Credit,False
TX002432,AC00373,57.49,177,1,765.15,-0.4307282096421471,Low,Credit,False
TX002433,AC00386,85.58,60,1,7794.84,-0.41536503633331107,Low,Debit,False
TX002434,AC00078,157.56,159,1,7541.16,-0.4023975864092093,High,Debit,False
TX002435,AC00424,230.3,24,1,8356.88,-0.4440724434178196,Low,Debit,False
TX002436,AC00033,305.92,88,1,1445.47,-0.39940458536008955,High,Debit,False
TX002437,AC00046,942.7,29,1,5141.32,-0.5108491755759117,Low,Debit,False
TX002438,AC00298,116.33,144,1,1696.15,-0.4026149331488259,High,Debit,False
TX002439,AC00432,537.71,175,1,1806.08,-0.4530779660300991,Low,Credit,False
TX002440,AC00439,538.17,252,1,5908.04,-0.5079905141434189,Low,Credit,False
TX002441,AC00407,219.44,23,1,4207.27,-0.4413201024651431,Low,Debit,False
TX002442,AC00004,61.62,19,1,8365.37,-0.4507279104191432,Low,Debit,False
TX002443,AC00079,58.77,191,1,7261.7,-0.4287290973850995,Low,Debit,False
TX002444,AC00356,538.13,165,1,5008.59,-0.4425404586097655,Low,Debit,False
TX002445,AC00269,177.05,235,1,4287.82,-0.4618865069861603,Low,Debit,False
TX002446,AC00439,403.01,286,3,10513.52,-0.6693158466815146,Low,Debit,True
TX002447,AC00014,719.76,190,1,690.52,-0.4989166072927069,Low,Debit,False
TX002448,AC00140,163.22,217,1,1788.27,-0.44101496678721613,Low,Debit,False
TX002449,AC00460,242.85,93,1,4672.8,-0.4013831789444847,High,Debit,False
TX002450,AC00494,291.22,100,1,3677.63,-0.4022423121525502,High,Credit,False
TX002451,AC00325,56.52,152,1,6911.2,-0.4009179448285007,High,Debit,False
TX002452,AC00150,195.8,186,1,12027.68,-0.4937411906907384,Low,Debit,False
TX002453,AC00242,66.76,44,1,184.72,-0.4508777472122428,Low,Credit,False
TX002454,AC00222,190.9,40,1,101.25,-0.44864097547329096,Low,Debit,False
TX002455,AC00170,106.99,152,1,5771.4,-0.4047748988950086,High,Debit,False
TX002456,AC00043,655.81,164,2,4539.99,-0.5768049672794213,Low,Debit,False
TX002457,AC00487,107.1,175,1,193.8,-0.4491383145766276,Low,Credit,False
TX002458,AC00315,79.92,274,2,9138.76,-0.6062050416909429,Low,Debit,True
TX002459,AC00312,430.83,292,1,941.49,-0.5377183683354264,Low,Debit,False
TX002460,AC00483,235.34,68,1,566.83,-0.40761324764894263,High,Debit,False
TX002461,AC00430,86.35,24,1,1550.48,-0.44553779977688124,Low,Credit,False
TX002462,AC00320,337.99,115,1,9038.63,-0.42302354010478893,Low,Debit,False
TX002463,AC00464,577.13,66,1,6640.51,-0.44353844458859526,Low,Credit,False
TX002464,AC00436,213.33,161,1,5400.44,-0.4043005642604583,High,Debit,False
TX002465,AC00279,54.52,164,1,6980.98,-0.41336108088203477,High,Debit,False
TX002466,AC00436,100.13,168,1,5209.16,-0.41483240877873434,Low,Debit,False
TX002467,AC00251,883.92,129,1,2342.64,-0.47501111462654266,Low,Credit,False
TX002468,AC00412,69.8,138,1,136.77,-0.43039827530513625,Low,Credit,False
TX002469,AC00284,768.94,53,1,6860.18,-0.4776188840722789,Low,Debit,False
TX002470,AC00054,179.62,119,1,409.26,-0.4122087934341913,High,Debit,False
TX002471,AC00128,425.91,47,1,383.58,-0.4464847871809908,Low,Debit,False
TX002472,AC00236,263.34,55,1,2411.02,-0.41379382705034873,High,Debit,False
TX002473,AC00275,113.03,12,1,6756.13,-0.46324050105446296,Low,Credit,False
TX002474,AC00122,11.02,42,1,7879.66,-0.44507262752816773,Low,Debit,False
TX002475,AC00302,865.17,161,1,9297.5,-0.5187528705297182,Low,Debit,False
TX002476,AC00058,152.0,63,1,7531.43,-0.4106786314404356,High,Debit,False
TX002477,AC00058,270.39,104,1,899.15,-0.40070574429570033,High,Debit,False
TX002478,AC00042,246.41,23,1,1431.6,-0.4438812690832342,Low,Debit,False
TX002479,AC00276,336.84,100,1,4500.26,-0.40473181640874184,High,Debit,False
TX002480,AC00275,261.45,96,1,6735.74,-0.4022422110199542,High,Credit,False
TX002481,AC00070,99.98,152,1,3037.97,-0.411232845425908,High,Credit,False
TX002482,AC00317,400.69,26,1,9040.33,-0.4736084552974944,Low,Debit,False
TX002483,AC00347,411.47,120,1,796.63,-0.4183266937769302,Low,Debit,False
TX002484,AC00179,204.63,92,1,9199.52,-0.42150993300253486,Low,Debit,False
TX002485,AC00172,421.56,144,1,8037.87,-0.42483291202438656,Low,Debit,False
TX002486,AC00051,193.38,285,1,1081.79,-0.5061082888679254,Low,Debit,False
TX002487,AC00202,377.04,64,1,3812.87,-0.41700364944414847,Low,Debit,False
TX002488,AC00125,54.1,17,1,940.91,-0.4706494226715908,Low,Credit,False
TX002489,AC00311,18.1,66,1,6474.34,-0.4235598565995334,Low,Debit,False
TX002490,AC00116,408.62,159,1,2498.48,-0.42553618796946335,Low,Credit,False
TX002491,AC00265,162.1,221,1,9578.74,-0.4649629807913975,Low,Debit,False
